Index;Gender;Place;Location;Date;Type;Label;Description;Comentario;Puntuacion;Lugar;Puntuacion Global;Etiqueta;SentimientoComentario
Usuario1149;Female;Islas Marietas;Noreste;2016-03;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es algo espectacular, la naturaleza a todo lo que da, sin duda si estas por Puerto Vallarta, ve a visitarlas. No te arrepentiras. :);5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1449;Male;Islas Marietas;Sureste;2015-11;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario362;Male;Islas Marietas;Canada;2014-02;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario351;Male;Islas Marietas;Canada;2016-07;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1474;Female;Islas Marietas;Sureste;2015-01;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We booked an Ecotour because I have enjoyed them in other places. This did not disappoint. This was partially due to the show put on by our guide Keven and the ...;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1474;Female;Islas Marietas;Sureste;2015-01;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We booked an Ecotour because I have enjoyed them in other places. This did not disappoint. This was partially due to the show put on by our guide Keven and the ...;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1474;Female;Islas Marietas;Sureste;2015-01;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Boat excursions allow swimming into hidden beach through low ceiling cave, snorkeling, and scuba diving. The actual park is a sanctuary that doesn't allow land...;3.0;Islas Marietas;4.5;Mexicano;0.5
Usuario1474;Female;Islas Marietas;Sureste;2015-01;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Boat excursions allow swimming into hidden beach through low ceiling cave, snorkeling, and scuba diving. The actual park is a sanctuary that doesn't allow land...;3.0;Islas Marietas;4.5;Mexicano;0.5
Usuario635;Female;Islas Marietas;Centro;2014-04;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Si visitas la zona es imperdible que visites estas islas, leo muchas cosas malas sobre los proveedores de servicio pero yo contraté una cooperativa en punta Mit...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario877;Male;Islas Marietas;Estados Unidos;2016-01;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario787;Male;Islas Marietas;Estados Unidos;2014-01;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;The hype behind the island is huge, but once you swim through the cave, the is not much to it! Nor do you have that much time to enjoy it! The rest time is an o...;2.0;Islas Marietas;4.5;Extranjero;-0.5
Usuario674;Female;Islas Marietas;Centro;2015-02;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario401;Female;Islas Marietas;Canada;2015-03;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1000;Female;Islas Marietas;Estados Unidos;2015-03;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Only trip I will take to snofkel in PV. All day excursion well worth the cost. Breakfast and lunch included;5.0;Islas Marietas;4.5;Extranjero;0.5
Usuario455;Female;Islas Marietas;Canada;2017-01;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Excelente experiencia, que lindo es México, no solo son las islas existen actividades tales como paddle board, actividades con snorkel, paseo en lancha alrededo...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario411;Female;Islas Marietas;Canada;2016-01;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;very nice guided tour of the park. Saw many birds, fish and beautiful scenery. Had some over friendly jellyfish cause some awkward moments.;4.0;Islas Marietas;4.5;Extranjero;0.5
Usuario400;Female;Islas Marietas;Canada;2015-02;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;The crew was amazing and it is not their fault that this experience was terrible for me. The whole set up of the trip was not well organized by vallarta adven...;1.0;Islas Marietas;4.5;Extranjero;-0.5
Usuario349;Male;Islas Marietas;Canada;2015-02;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We had verry good experience to the island tour !Catamaran is fan the snorkeling good wetaher 30 plus but we singed up the private beach area and not see and no...;4.0;Islas Marietas;4.5;Extranjero;-0.5
Usuario745;Female;Islas Marietas;Colombia;2015-07;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1445;Male;Islas Marietas;Sudafrica;2016-05;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;bonita ex`peiriencia en el lugar para salir de lo cotidina de la ciudad, pueden ir se los recomiendo ampliamanete;4.0;Islas Marietas;4.5;Extranjero;0.5
Usuario994;Female;Islas Marietas;Estados Unidos;2017-03;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We signed up with Vallarta Adventures. Got boat #4! Amazing & funny crew! My 7&11 y.o nieces had fun snorkeling, kayaking, paddle boarding and just swimming in ...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario356;Male;Islas Marietas;Canada;2016-02;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;You can't go wrong with a trip to islands in any tropical place. Vallarta tours was an absolute delight. They went above and beyond to ensure the service was to...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario998;Female;Islas Marietas;Estados Unidos;2016-08;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;This is where the hidden beach is, so be careful of what you are getting if you book a tour to the Marietas Islands.;1.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1246;Male;Islas Marietas;Occidente;2016-01;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario819;Male;Islas Marietas;Estados Unidos;2015-10;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;it was beautiful but the beauty was destroyed by the amount of people and excursion boats. some to see once in your life. swim in is long hard swim, even with ...;4.0;Islas Marietas;4.5;Extranjero;-0.5
Usuario909;Female;Islas Marietas;Estados Unidos;2016-02;Friends;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario498;Male;Islas Marietas;Centro;2014-01;Family;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Visitar las Islas Marietas es de lo mejor que me ha pasado en mi vida. Hay una gran cantidad de ecosistema marítimo digno de admirarse, las aguas totalmente tra...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario454;Female;Islas Marietas;Canada;2014-11;Couple;3;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;En mi parecer es uno de los lugares naturales más hermosos del mundo, la claridad de sus aguas y la playa escondida son excepcionales. Lo recomiendo con los ojo...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1371;Female;Islas Marietas;Occidente;2015-02;Couple;2;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Muy bonito lugar sólo que el tiempo que te dan es muy corto pero si estuvo padre mi visita muy recomendable para familias o parejas;5.0;Islas Marietas;4.5;Mexicano;0.5
